date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,weekend_flag,marketing_push_flag,weather_disruption_index,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level,primary_warehouse_id,year,month,week_number,day_of_week,quarter,month_name,year_month,revenue,margin,margin_pct
2025-03-09,SKU-100899,West,39,124.81,0,0,1970-02-07,1,-1.33,Home,85.74,189.02,1.49,0.954,WH-W100003,2025,3,10,6,1,Mar,2025-03,7371.780000000001,4027.920000000001,54.64
2024-08-11,SKU-100900,East,59,178.21,0,1,1970-02-07,0,-0.31,Electronics,50.98,190.65,0.55,0.959,WH-E100002,2024,8,32,6,3,Aug,2024-08,11248.35,8240.53,73.26
2025-06-21,SKU-100901,East,37,83.65,0,0,1970-02-07,0,2.27,Toys,14.98,175.66,1.79,0.972,WH-E100002,2025,6,25,5,2,Jun,2025-06,6499.42,5945.16,91.47
2025-06-29,SKU-100902,West,33,132.22,0,0,1970-02-07,0,1.37,Toys,22.32,198.29,0.86,0.968,WH-W100003,2025,6,26,6,2,Jun,2025-06,6543.57,5807.01,88.74
2025-03-04,SKU-100903,North,42,147.33,0,0,1970-02-07,0,-0.69,Beauty,61.85,78.7,0.76,0.931,WH-N100000,2025,3,10,1,1,Mar,2025-03,3305.4,707.7,21.41
2024-08-24,SKU-100904,South,61,33.98,0,1,1970-02-07,0,-0.92,Electronics,112.48,134.55,0.33,0.966,WH-S100001,2024,8,34,5,3,Aug,2024-08,8207.550000000001,1346.2700000000004,16.4
2024-08-28,SKU-100905,West,48,186.39,0,1,1970-02-07,0,-0.52,Home,118.88,33.69,0.21,0.975,WH-W100003,2024,8,35,2,3,Aug,2024-08,1617.12,-4089.12,-252.86
2025-02-26,SKU-100906,South,36,189.54,0,0,1970-02-07,0,-0.29,Electronics,82.88,157.93,0.66,0.952,WH-S100001,2025,2,9,2,1,Feb,2025-02,5685.4800000000005,2701.8,47.52
2025-02-16,SKU-100907,South,21,101.93,0,0,1970-02-07,0,0.55,Kitchen,40.39,32.87,0.64,0.972,WH-S100001,2025,2,7,6,1,Feb,2025-02,690.27,-157.92000000000007,-22.88
2025-04-13,SKU-100908,East,68,78.37,0,0,1970-02-07,0,0.46,Electronics,96.37,130.18,0.12,0.949,WH-E100002,2025,4,15,6,2,Apr,2025-04,8852.24,2299.08,25.97
2025-02-06,SKU-100909,East,66,42.4,1,0,1970-02-07,0,1.68,Electronics,47.52,108.9,0.08,0.975,WH-E100002,2025,2,6,3,1,Feb,2025-02,7187.400000000001,4051.08,56.36
2025-06-17,SKU-100910,East,61,190.93,0,0,1970-02-07,0,0.31,Pet,68.29,97.95,0.38,0.978,WH-E100002,2025,6,25,1,2,Jun,2025-06,5974.95,1809.26,30.28
2025-07-04,SKU-100911,West,34,124.56,0,0,1970-02-07,0,0.14,Kitchen,38.64,161.51,0.29,0.933,WH-W100003,2025,7,27,4,3,Jul,2025-07,5491.34,4177.58,76.08
2025-06-16,SKU-100912,North,29,195.63,0,0,1970-02-08,0,-1.69,Kitchen,30.06,129.52,0.22,0.931,WH-N100000,2025,6,25,0,2,Jun,2025-06,3756.08,2884.34,76.79
2025-06-17,SKU-100913,West,90,193.01,0,0,1970-02-08,0,-0.14,Toys,119.1,158.8,0.61,0.973,WH-W100003,2025,6,25,1,2,Jun,2025-06,14292.000000000002,3573.0000000000014,25.0
2025-02-18,SKU-100914,East,63,150.28,0,0,1970-02-08,0,0.59,Pet,39.01,44.01,0.77,0.983,WH-E100002,2025,2,8,1,1,Feb,2025-02,2772.63,315.0,11.36
2024-10-27,SKU-100915,East,54,95.24,0,0,1970-02-08,0,0.41,Electronics,54.03,86.74,0.58,0.976,WH-E100002,2024,10,43,6,4,Oct,2024-10,4683.96,1766.3399999999997,37.71
2025-01-11,SKU-100916,North,34,120.93,1,0,1970-02-08,0,-1.48,Pet,119.39,197.26,0.68,0.987,WH-N100000,2025,1,2,5,1,Jan,2025-01,6706.84,2647.5799999999995,39.48
2024-08-11,SKU-100917,North,31,106.32,0,1,1970-02-08,0,0.39,Home,85.74,189.02,1.49,0.954,WH-N100000,2024,8,32,6,3,Aug,2024-08,5859.62,3201.6800000000003,54.64
2024-11-20,SKU-100918,East,41,86.44,0,0,1970-02-08,0,-1.08,Electronics,50.98,190.65,0.55,0.959,WH-E100002,2024,11,47,2,4,Nov,2024-11,7816.650000000001,5726.47,73.26
2025-04-21,SKU-100919,East,66,192.41,0,0,1970-02-08,0,0.6,Toys,14.98,175.66,1.79,0.972,WH-E100002,2025,4,17,0,2,Apr,2025-04,11593.56,10604.88,91.47
2025-03-19,SKU-100920,South,36,133.57,0,0,1970-02-08,0,2.1,Toys,22.32,198.29,0.86,0.968,WH-S100001,2025,3,12,2,1,Mar,2025-03,7138.44,6334.92,88.74
2024-10-03,SKU-100921,East,48,198.17,0,0,1970-02-08,0,1.1,Beauty,61.85,78.7,0.76,0.931,WH-E100002,2024,10,40,3,4,Oct,2024-10,3777.6,808.8000000000001,21.41
2025-02-16,SKU-100922,West,45,156.57,0,0,1970-02-08,0,0.02,Electronics,112.48,134.55,0.33,0.966,WH-W100003,2025,2,7,6,1,Feb,2025-02,6054.750000000001,993.1500000000004,16.4
2025-05-22,SKU-100923,East,59,194.51,0,0,1970-02-08,0,0.86,Home,118.88,33.69,0.21,0.975,WH-E100002,2025,5,21,3,2,May,2025-05,1987.71,-5026.21,-252.86
2024-10-30,SKU-100924,West,31,32.56,0,0,1970-02-08,0,-0.75,Electronics,82.88,157.93,0.66,0.952,WH-W100003,2024,10,44,2,4,Oct,2024-10,4895.83,2326.55,47.52
2024-10-10,SKU-100925,South,20,184.29,0,0,1970-02-08,0,1.26,Kitchen,40.39,32.87,0.64,0.972,WH-S100001,2024,10,41,3,4,Oct,2024-10,657.4,-150.40000000000006,-22.88
2025-02-20,SKU-100926,West,58,74.11,0,0,1970-02-08,0,0.08,Electronics,96.37,130.18,0.12,0.949,WH-W100003,2025,2,8,3,1,Feb,2025-02,7550.44,1960.98,25.97
2025-07-16,SKU-100927,West,56,186.07,0,0,1970-02-08,0,-0.97,Electronics,47.52,108.9,0.08,0.975,WH-W100003,2025,7,29,2,3,Jul,2025-07,6098.400000000001,3437.28,56.36
2025-05-07,SKU-100928,West,42,108.61,0,0,1970-02-08,0,-0.36,Pet,68.29,97.95,0.38,0.978,WH-W100003,2025,5,19,2,2,May,2025-05,4113.900000000001,1245.7199999999998,30.28
2024-08-12,SKU-100929,North,33,158.75,0,1,1970-02-08,0,-0.31,Kitchen,38.64,161.51,0.29,0.933,WH-N100000,2024,8,33,0,3,Aug,2024-08,5329.83,4054.71,76.08
2025-06-22,SKU-100930,West,50,41.68,0,0,1970-02-08,0,2.27,Kitchen,30.06,129.52,0.22,0.931,WH-W100003,2025,6,25,6,2,Jun,2025-06,6476.000000000001,4973.0,76.79
2025-05-25,SKU-100931,West,40,30.96,0,0,1970-02-08,0,-1.57,Toys,119.1,158.8,0.61,0.973,WH-W100003,2025,5,21,6,2,May,2025-05,6352.0,1588.000000000001,25.0
2025-04-17,SKU-100932,West,44,34.42,0,0,1970-02-08,0,-0.48,Pet,39.01,44.01,0.77,0.983,WH-W100003,2025,4,16,3,2,Apr,2025-04,1936.44,220.0,11.36
2025-07-21,SKU-100933,South,47,90.39,0,0,1970-02-08,0,-0.7,Electronics,54.03,86.74,0.58,0.976,WH-S100001,2025,7,30,0,3,Jul,2025-07,4076.78,1537.3699999999997,37.71
2024-11-29,SKU-100934,East,22,179.41,0,0,1970-02-08,0,2.26,Pet,119.39,197.26,0.68,0.987,WH-E100002,2024,11,48,4,4,Nov,2024-11,4339.719999999999,1713.14,39.48
2024-09-17,SKU-100935,West,54,176.53,0,0,1970-02-08,1,-0.55,Home,85.74,189.02,1.49,0.954,WH-W100003,2024,9,38,1,3,Sep,2024-09,10207.08,5577.120000000001,54.64
2025-07-19,SKU-100936,North,66,179.08,0,0,1970-02-09,0,-0.03,Electronics,50.98,190.65,0.55,0.959,WH-N100000,2025,7,29,5,3,Jul,2025-07,12582.9,9218.22,73.26
2024-09-05,SKU-100937,East,75,44.79,0,1,1970-02-09,0,0.2,Toys,14.98,175.66,1.79,0.972,WH-E100002,2024,9,36,3,3,Sep,2024-09,13174.5,12051.0,91.47
2024-09-07,SKU-100938,West,25,130.85,0,1,1970-02-09,0,-1.09,Toys,22.32,198.29,0.86,0.968,WH-W100003,2024,9,36,5,3,Sep,2024-09,4957.25,4399.25,88.74
2025-01-20,SKU-100939,East,34,80.4,1,0,1970-02-09,0,-0.82,Beauty,61.85,78.7,0.76,0.931,WH-E100002,2025,1,4,0,1,Jan,2025-01,2675.8,572.9000000000001,21.41
2024-10-05,SKU-100940,West,33,120.43,0,0,1970-02-09,0,1.31,Electronics,112.48,134.55,0.33,0.966,WH-W100003,2024,10,40,5,4,Oct,2024-10,4440.150000000001,728.3100000000003,16.4
2025-07-07,SKU-100941,South,51,173.62,0,0,1970-02-09,0,1.3,Home,118.88,33.69,0.21,0.975,WH-S100001,2025,7,28,0,3,Jul,2025-07,1718.1899999999998,-4344.69,-252.86
2025-01-15,SKU-100942,North,35,134.07,1,0,1970-02-09,0,-2.62,Electronics,82.88,157.93,0.66,0.952,WH-N100000,2025,1,3,2,1,Jan,2025-01,5527.55,2626.7500000000005,47.52
2025-05-31,SKU-100943,East,51,73.07,0,0,1970-02-09,0,1.25,Kitchen,40.39,32.87,0.64,0.972,WH-E100002,2025,5,22,5,2,May,2025-05,1676.37,-383.52000000000015,-22.88
2024-08-17,SKU-100944,North,33,153.63,0,1,1970-02-09,0,0.57,Electronics,96.37,130.18,0.12,0.949,WH-N100000,2024,8,33,5,3,Aug,2024-08,4295.9400000000005,1115.73,25.97
2025-05-07,SKU-100945,West,46,186.07,0,0,1970-02-09,0,-0.18,Electronics,47.52,108.9,0.08,0.975,WH-W100003,2025,5,19,2,2,May,2025-05,5009.400000000001,2823.48,56.36
2025-07-07,SKU-100946,North,35,160.16,0,0,1970-02-09,0,1.3,Pet,68.29,97.95,0.38,0.978,WH-N100000,2025,7,28,0,3,Jul,2025-07,3428.25,1038.1,30.28
2025-04-03,SKU-100947,West,38,80.97,0,0,1970-02-09,0,0.42,Kitchen,38.64,161.51,0.29,0.933,WH-W100003,2025,4,14,3,2,Apr,2025-04,6137.379999999999,4669.06,76.08
2025-06-27,SKU-100948,West,56,44.37,0,0,1970-02-09,0,-0.15,Kitchen,30.06,129.52,0.22,0.931,WH-W100003,2025,6,26,4,2,Jun,2025-06,7253.120000000001,5569.76,76.79
2025-03-21,SKU-100949,North,48,33.25,0,0,1970-02-09,0,1.46,Toys,119.1,158.8,0.61,0.973,WH-N100000,2025,3,12,4,1,Mar,2025-03,7622.400000000001,1905.6000000000008,25.0
2024-09-13,SKU-100950,South,34,154.97,0,0,1970-02-09,0,0.48,Pet,39.01,44.01,0.77,0.983,WH-S100001,2024,9,37,4,3,Sep,2024-09,1496.34,170.0,11.36
2025-08-08,SKU-100951,North,38,156.82,0,0,1970-02-09,0,-0.05,Electronics,54.03,86.74,0.58,0.976,WH-N100000,2025,8,32,4,3,Aug,2025-08,3296.12,1242.9799999999998,37.71
2024-09-11,SKU-100952,North,55,41.84,0,0,1970-02-09,0,0.35,Pet,119.39,197.26,0.68,0.987,WH-N100000,2024,9,37,2,3,Sep,2024-09,10849.3,4282.849999999999,39.48
2024-10-12,SKU-100953,West,22,87.61,0,0,1970-02-09,0,0.06,Home,85.74,189.02,1.49,0.954,WH-W100003,2024,10,41,5,4,Oct,2024-10,4158.4400000000005,2272.1600000000003,54.64
2025-06-10,SKU-100954,West,46,180.91,0,0,1970-02-09,0,-0.03,Electronics,50.98,190.65,0.55,0.959,WH-W100003,2025,6,24,1,2,Jun,2025-06,8769.9,6424.820000000001,73.26
2024-11-18,SKU-100955,South,41,201.67,0,0,1970-02-09,0,-0.91,Toys,14.98,175.66,1.79,0.972,WH-S100001,2024,11,47,0,4,Nov,2024-11,7202.06,6587.88,91.47
2025-05-02,SKU-100956,East,32,190.01,0,0,1970-02-09,0,-1.3,Toys,22.32,198.29,0.86,0.968,WH-E100002,2025,5,18,4,2,May,2025-05,6345.28,5631.04,88.74
2025-05-14,SKU-100957,West,33,82.55,0,0,1970-02-09,0,-0.24,Beauty,61.85,78.7,0.76,0.931,WH-W100003,2025,5,20,2,2,May,2025-05,2597.1,556.0500000000001,21.41
2024-12-05,SKU-100958,South,45,196.31,0,0,1970-02-09,0,0.12,Electronics,112.48,134.55,0.33,0.966,WH-S100001,2024,12,49,3,4,Dec,2024-12,6054.750000000001,993.1500000000004,16.4
2024-11-05,SKU-100959,West,48,159.96,0,0,1970-02-09,0,0.54,Home,118.88,33.69,0.21,0.975,WH-W100003,2024,11,45,1,4,Nov,2024-11,1617.12,-4089.12,-252.86
2025-06-26,SKU-100960,East,62,92.4,0,0,1970-02-10,0,0.86,Electronics,82.88,157.93,0.66,0.952,WH-E100002,2025,6,26,3,2,Jun,2025-06,9791.66,4653.1,47.52
2024-11-09,SKU-100961,North,57,43.33,0,0,1970-02-10,1,0.99,Kitchen,40.39,32.87,0.64,0.972,WH-N100000,2024,11,45,5,4,Nov,2024-11,1873.59,-428.64000000000016,-22.88
2024-12-23,SKU-100962,North,36,130.11,1,0,1970-02-10,0,-0.46,Electronics,96.37,130.18,0.12,0.949,WH-N100000,2024,12,52,0,4,Dec,2024-12,4686.4800000000005,1217.16,25.97
2025-01-26,SKU-100963,East,26,89.33,1,0,1970-02-10,0,0.52,Electronics,47.52,108.9,0.08,0.975,WH-E100002,2025,1,4,6,1,Jan,2025-01,2831.4,1595.88,56.36
2025-02-19,SKU-100964,West,43,127.19,0,0,1970-02-10,0,0.55,Pet,68.29,97.95,0.38,0.978,WH-W100003,2025,2,8,2,1,Feb,2025-02,4211.85,1275.38,30.28
2024-12-16,SKU-100965,East,37,188.63,1,0,1970-02-10,0,0.88,Kitchen,38.64,161.51,0.29,0.933,WH-E100002,2024,12,51,0,4,Dec,2024-12,5975.87,4546.19,76.08
2024-09-09,SKU-100966,West,52,32.61,0,1,1970-02-10,0,-1.29,Kitchen,30.06,129.52,0.22,0.931,WH-W100003,2024,9,37,0,3,Sep,2024-09,6735.040000000001,5171.92,76.79
2024-10-09,SKU-100967,North,31,32.38,0,0,1970-02-10,0,-2.08,Toys,119.1,158.8,0.61,0.973,WH-N100000,2024,10,41,2,4,Oct,2024-10,4922.8,1230.7000000000005,25.0
2025-02-19,SKU-100968,East,35,158.5,0,0,1970-02-10,0,0.55,Pet,39.01,44.01,0.77,0.983,WH-E100002,2025,2,8,2,1,Feb,2025-02,1540.35,175.0,11.36
2024-09-08,SKU-100969,West,49,185.93,0,1,1970-02-10,0,-1.09,Electronics,54.03,86.74,0.58,0.976,WH-W100003,2024,9,36,6,3,Sep,2024-09,4250.259999999999,1602.7899999999995,37.71
2025-03-02,SKU-100970,North,46,96.92,0,0,1970-02-10,0,-0.17,Pet,119.39,197.26,0.68,0.987,WH-N100000,2025,3,9,6,1,Mar,2025-03,9073.96,3582.0199999999995,39.48
2025-02-02,SKU-100971,North,60,201.15,1,0,1970-02-10,0,0.18,Home,85.74,189.02,1.49,0.954,WH-N100000,2025,2,5,6,1,Feb,2025-02,11341.2,6196.800000000001,54.64
2024-10-13,SKU-100972,East,26,129.12,0,0,1970-02-10,0,0.06,Electronics,50.98,190.65,0.55,0.959,WH-E100002,2024,10,41,6,4,Oct,2024-10,4956.900000000001,3631.420000000001,73.26
2024-12-22,SKU-100973,West,26,124.59,1,0,1970-02-10,0,0.68,Toys,14.98,175.66,1.79,0.972,WH-W100003,2024,12,51,6,4,Dec,2024-12,4567.16,4177.68,91.47
2024-12-25,SKU-100974,North,23,156.23,1,0,1970-02-10,0,0.7,Toys,22.32,198.29,0.86,0.968,WH-N100000,2024,12,52,2,4,Dec,2024-12,4560.67,4047.31,88.74
2025-01-17,SKU-100975,West,38,131.19,1,0,1970-02-10,0,0.67,Beauty,61.85,78.7,0.76,0.931,WH-W100003,2025,1,3,4,1,Jan,2025-01,2990.6,640.3000000000001,21.41
2024-10-07,SKU-100976,South,23,194.38,0,0,1970-02-10,0,0.55,Electronics,112.48,134.55,0.33,0.966,WH-S100001,2024,10,41,0,4,Oct,2024-10,3094.65,507.6100000000002,16.4
2025-08-02,SKU-100977,West,35,198.54,0,0,1970-02-10,0,0.48,Home,118.88,33.69,0.21,0.975,WH-W100003,2025,8,31,5,3,Aug,2025-08,1179.15,-2981.65,-252.86
2025-07-25,SKU-100978,South,63,77.62,0,0,1970-02-10,0,1.49,Electronics,82.88,157.93,0.66,0.952,WH-S100001,2025,7,30,4,3,Jul,2025-07,9949.59,4728.150000000001,47.52
2025-06-03,SKU-100979,South,32,31.57,0,0,1970-02-10,0,1.47,Kitchen,40.39,32.87,0.64,0.972,WH-S100001,2025,6,23,1,2,Jun,2025-06,1051.84,-240.6400000000001,-22.88
2024-08-25,SKU-100980,South,22,125.57,0,1,1970-02-10,0,0.21,Electronics,96.37,130.18,0.12,0.949,WH-S100001,2024,8,34,6,3,Aug,2024-08,2863.96,743.82,25.97
2025-05-14,SKU-100981,East,39,135.92,0,0,1970-02-10,0,0.87,Electronics,47.52,108.9,0.08,0.975,WH-E100002,2025,5,20,2,2,May,2025-05,4247.1,2393.82,56.36
2025-01-22,SKU-100982,West,31,125.65,1,0,1970-02-10,0,0.42,Pet,68.29,97.95,0.38,0.978,WH-W100003,2025,1,4,2,1,Jan,2025-01,3036.4500000000003,919.46,30.28
2025-06-15,SKU-100983,North,36,124.25,0,0,1970-02-10,0,2.05,Kitchen,38.64,161.51,0.29,0.933,WH-N100000,2025,6,24,6,2,Jun,2025-06,5814.36,4423.32,76.08
2025-03-29,SKU-100984,East,48,109.29,0,0,1970-02-11,1,0.41,Kitchen,30.06,129.52,0.22,0.931,WH-E100002,2025,3,13,5,1,Mar,2025-03,6216.960000000001,4774.08,76.79
2024-12-30,SKU-100985,South,28,135.78,1,0,1970-02-11,0,1.58,Toys,119.1,158.8,0.61,0.973,WH-S100001,2024,12,1,0,4,Dec,2024-12,4446.400000000001,1111.6000000000004,25.0
2024-08-13,SKU-100986,East,32,124.06,0,1,1970-02-11,0,1.09,Pet,39.01,44.01,0.77,0.983,WH-E100002,2024,8,33,1,3,Aug,2024-08,1408.32,160.0,11.36
2024-09-19,SKU-100987,East,49,32.48,0,0,1970-02-11,0,-0.41,Electronics,54.03,86.74,0.58,0.976,WH-E100002,2024,9,38,3,3,Sep,2024-09,4250.259999999999,1602.7899999999995,37.71
2025-03-10,SKU-100988,East,27,129.11,0,0,1970-02-11,0,-1.43,Pet,119.39,197.26,0.68,0.987,WH-E100002,2025,3,11,0,1,Mar,2025-03,5326.02,2102.49,39.48
2024-11-28,SKU-100989,West,44,34.48,0,0,1970-02-11,0,0.01,Home,85.74,189.02,1.49,0.954,WH-W100003,2024,11,48,3,4,Nov,2024-11,8316.880000000001,4544.320000000001,54.64
2024-09-01,SKU-100990,West,71,77.19,0,1,1970-02-11,0,-0.52,Electronics,50.98,190.65,0.55,0.959,WH-W100003,2024,9,35,6,3,Sep,2024-09,13536.15,9916.570000000002,73.26
2025-06-05,SKU-100991,South,37,162.8,0,0,1970-02-11,0,-0.39,Toys,14.98,175.66,1.79,0.972,WH-S100001,2025,6,23,3,2,Jun,2025-06,6499.42,5945.16,91.47
2025-06-17,SKU-100992,North,26,125.34,0,0,1970-02-11,0,-1.26,Toys,22.32,198.29,0.86,0.968,WH-N100000,2025,6,25,1,2,Jun,2025-06,5155.54,4575.22,88.74
2025-03-06,SKU-100993,North,35,125.16,0,0,1970-02-11,0,-0.01,Beauty,61.85,78.7,0.76,0.931,WH-N100000,2025,3,10,3,1,Mar,2025-03,2754.5,589.75,21.41
2025-01-21,SKU-100994,South,39,33.17,1,0,1970-02-11,0,-0.68,Electronics,112.48,134.55,0.33,0.966,WH-S100001,2025,1,4,1,1,Jan,2025-01,5247.450000000001,860.7300000000002,16.4
2025-01-14,SKU-100995,South,39,191.06,1,0,1970-02-11,0,-1.48,Home,118.88,33.69,0.21,0.975,WH-S100001,2025,1,3,1,1,Jan,2025-01,1313.91,-3322.41,-252.86
2025-06-01,SKU-100996,East,48,97.42,0,0,1970-02-11,0,0.62,Electronics,82.88,157.93,0.66,0.952,WH-E100002,2025,6,22,6,2,Jun,2025-06,7580.64,3602.4000000000005,47.52
2024-09-22,SKU-100997,East,24,80.92,0,0,1970-02-11,0,1.51,Kitchen,40.39,32.87,0.64,0.972,WH-E100002,2024,9,38,6,3,Sep,2024-09,788.8799999999999,-180.48000000000008,-22.88
2024-08-19,SKU-100998,South,41,159.24,0,1,1970-02-11,0,0.57,Electronics,96.37,130.18,0.12,0.949,WH-S100001,2024,8,34,0,3,Aug,2024-08,5337.38,1386.21,25.97
2025-03-24,SKU-100999,South,68,197.42,0,0,1970-02-11,0,0.39,Electronics,47.52,108.9,0.08,0.975,WH-S100001,2025,3,13,0,1,Mar,2025-03,7405.200000000001,4173.84,56.36
2024-11-14,SKU-101000,West,25,187.94,0,0,1970-02-11,0,0.67,Pet,68.29,97.95,0.38,0.978,WH-W100003,2024,11,46,3,4,Nov,2024-11,2448.75,741.4999999999999,30.28
2025-06-09,SKU-101001,East,65,34.12,0,0,1970-02-11,1,-0.04,Kitchen,38.64,161.51,0.29,0.933,WH-E100002,2025,6,24,0,2,Jun,2025-06,10498.15,7986.549999999999,76.08
2025-05-27,SKU-101002,South,28,135.83,0,0,1970-02-11,0,0.42,Kitchen,30.06,129.52,0.22,0.931,WH-S100001,2025,5,22,1,2,May,2025-05,3626.56,2784.88,76.79
2025-07-31,SKU-101003,East,35,102.19,0,0,1970-02-11,0,-1.14,Toys,119.1,158.8,0.61,0.973,WH-E100002,2025,7,31,3,3,Jul,2025-07,5558.0,1389.500000000001,25.0
2025-08-09,SKU-101004,East,34,112.03,0,0,1970-02-11,0,-0.34,Pet,39.01,44.01,0.77,0.983,WH-E100002,2025,8,32,5,3,Aug,2025-08,1496.34,170.0,11.36
2025-03-08,SKU-101005,South,27,81.59,0,0,1970-02-11,0,-0.69,Electronics,54.03,86.74,0.58,0.976,WH-S100001,2025,3,10,5,1,Mar,2025-03,2341.98,883.1699999999998,37.71
2025-05-01,SKU-101006,East,42,187.61,0,0,1970-02-11,0,-0.92,Pet,119.39,197.26,0.68,0.987,WH-E100002,2025,5,18,3,2,May,2025-05,8284.92,3270.5399999999995,39.48
2025-07-12,SKU-101007,East,59,33.74,0,0,1970-02-11,0,0.52,Home,85.74,189.02,1.49,0.954,WH-E100002,2025,7,28,5,3,Jul,2025-07,11152.18,6093.520000000001,54.64
2024-08-19,SKU-101008,East,61,187.5,0,1,1970-02-12,0,-0.29,Electronics,50.98,190.65,0.55,0.959,WH-E100002,2024,8,34,0,3,Aug,2024-08,11629.65,8519.87,73.26
2025-02-15,SKU-101009,West,35,31.11,0,0,1970-02-12,0,-0.15,Toys,14.98,175.66,1.79,0.972,WH-W100003,2025,2,7,5,1,Feb,2025-02,6148.099999999999,5623.8,91.47
2024-08-24,SKU-101010,North,34,101.14,0,1,1970-02-12,0,3.32,Toys,22.32,198.29,0.86,0.968,WH-N100000,2024,8,34,5,3,Aug,2024-08,6741.86,5982.98,88.74
2024-11-10,SKU-101011,South,44,172.39,0,0,1970-02-12,0,-0.52,Beauty,61.85,78.7,0.76,0.931,WH-S100001,2024,11,45,6,4,Nov,2024-11,3462.8,741.4000000000001,21.41
2025-07-21,SKU-101012,West,26,104.93,0,0,1970-02-12,0,0.31,Electronics,112.48,134.55,0.33,0.966,WH-W100003,2025,7,30,0,3,Jul,2025-07,3498.3,573.8200000000002,16.4
2025-01-25,SKU-101013,West,39,182.01,1,0,1970-02-12,0,-0.87,Home,118.88,33.69,0.21,0.975,WH-W100003,2025,1,4,5,1,Jan,2025-01,1313.91,-3322.41,-252.86
2025-08-03,SKU-101014,North,50,153.93,0,0,1970-02-12,0,-2.22,Electronics,82.88,157.93,0.66,0.952,WH-N100000,2025,8,31,6,3,Aug,2025-08,7896.5,3752.500000000001,47.52
2025-01-28,SKU-101015,South,40,149.15,1,0,1970-02-12,0,0.52,Kitchen,40.39,32.87,0.64,0.972,WH-S100001,2025,1,5,1,1,Jan,2025-01,1314.8,-300.8000000000001,-22.88
2025-01-24,SKU-101016,North,32,85.75,1,0,1970-02-12,0,0.42,Electronics,96.37,130.18,0.12,0.949,WH-N100000,2025,1,4,4,1,Jan,2025-01,4165.76,1081.92,25.97
2025-06-28,SKU-101017,North,36,80.06,0,0,1970-02-12,0,0.86,Electronics,47.52,108.9,0.08,0.975,WH-N100000,2025,6,26,5,2,Jun,2025-06,3920.4,2209.6800000000003,56.36
2024-12-26,SKU-101018,South,19,176.56,1,0,1970-02-12,0,2.15,Pet,68.29,97.95,0.38,0.978,WH-S100001,2024,12,52,3,4,Dec,2024-12,1861.05,563.54,30.28
2025-04-26,SKU-101019,North,57,32.98,0,0,1970-02-12,0,2.05,Kitchen,38.64,161.51,0.29,0.933,WH-N100000,2025,4,17,5,2,Apr,2025-04,9206.07,7003.589999999999,76.08
2025-04-28,SKU-101020,East,59,166.18,0,0,1970-02-12,0,1.23,Kitchen,30.06,129.52,0.22,0.931,WH-E100002,2025,4,18,0,2,Apr,2025-04,7641.68,5868.14,76.79
2025-03-06,SKU-101021,West,58,124.85,0,0,1970-02-12,0,-1.23,Toys,119.1,158.8,0.61,0.973,WH-W100003,2025,3,10,3,1,Mar,2025-03,9210.4,2302.600000000001,25.0
2025-01-28,SKU-101022,East,59,92.88,1,0,1970-02-12,0,0.52,Pet,39.01,44.01,0.77,0.983,WH-E100002,2025,1,5,1,1,Jan,2025-01,2596.59,295.0,11.36
2025-06-16,SKU-101023,South,42,186.24,0,0,1970-02-12,0,-1.05,Electronics,54.03,86.74,0.58,0.976,WH-S100001,2025,6,25,0,2,Jun,2025-06,3643.08,1373.8199999999997,37.71
2025-05-20,SKU-101024,North,65,193.43,0,0,1970-02-12,0,-0.05,Pet,119.39,197.26,0.68,0.987,WH-N100000,2025,5,21,1,2,May,2025-05,12821.9,5061.549999999999,39.48
2025-04-09,SKU-101025,West,74,200.4,0,0,1970-02-12,1,-0.01,Home,85.74,189.02,1.49,0.954,WH-W100003,2025,4,15,2,2,Apr,2025-04,13987.48,7642.720000000001,54.64
2025-05-09,SKU-101026,West,62,154.85,0,0,1970-02-12,0,1.04,Electronics,50.98,190.65,0.55,0.959,WH-W100003,2025,5,19,4,2,May,2025-05,11820.3,8659.54,73.26
2025-03-20,SKU-101027,East,68,96.21,0,0,1970-02-12,0,-2.06,Toys,14.98,175.66,1.79,0.972,WH-E100002,2025,3,12,3,1,Mar,2025-03,11944.88,10926.24,91.47
2025-05-14,SKU-101028,South,29,137.03,0,0,1970-02-12,0,-0.26,Toys,22.32,198.29,0.86,0.968,WH-S100001,2025,5,20,2,2,May,2025-05,5750.41,5103.13,88.74
2025-01-22,SKU-101029,North,62,93.02,1,0,1970-02-12,0,-0.68,Beauty,61.85,78.7,0.76,0.931,WH-N100000,2025,1,4,2,1,Jan,2025-01,4879.400000000001,1044.7,21.41
2025-03-29,SKU-101030,South,29,129.85,0,0,1970-02-12,0,0.71,Electronics,112.48,134.55,0.33,0.966,WH-S100001,2025,3,13,5,1,Mar,2025-03,3901.95,640.0300000000002,16.4
2025-04-28,SKU-101031,East,26,151.75,0,0,1970-02-12,0,1.23,Home,118.88,33.69,0.21,0.975,WH-E100002,2025,4,18,0,2,Apr,2025-04,875.9399999999999,-2214.94,-252.86
2025-07-22,SKU-101032,South,33,167.35,0,0,1970-02-13,0,0.31,Electronics,82.88,157.93,0.66,0.952,WH-S100001,2025,7,30,1,3,Jul,2025-07,5211.6900000000005,2476.6500000000005,47.52
